archivo,mejor_radio,area,filled_volume,num_atm
outputs.dump/key_area_72.dump,3,14.010830744026894,45.92132488650086,13
outputs.dump/key_area_73.dump,3,13.330100927005432,44.514485574590026,13
outputs.dump/key_area_74.dump,4,12.175090299773576,39.11248927988475,13
outputs.dump/key_area_75.dump,4,9.167098766287484,37.803845413379285,12
outputs.dump/key_area_76.dump,6,9.236128212739475,38.700297717567906,12
outputs.dump/key_area_77.dump,3,8.967039504137485,37.722044354036214,12
outputs.dump/key_area_78.dump,3,8.93072577965701,36.22416991697709,12
outputs.dump/key_area_79.dump,7,9.255080495941433,35.582016534563365,12
outputs.dump/key_area_80.dump,3,9.50719908938457,39.971265986292615,12
outputs.dump/key_area_81.dump,3,9.124730370295202,37.05042709833929,12
outputs.dump/key_area_82.dump,9,9.154603100778923,37.794915552309874,12
outputs.dump/key_area_83.dump,4,9.069652527839041,38.11466003805289,12
outputs.dump/key_area_84.dump,3,10.051064867382992,42.58570426712269,12
outputs.dump/key_area_85.dump,4,9.016440198087425,36.687239964313534,12
outputs.dump/key_area_86.dump,4,9.779961253976046,37.54779206793175,12
outputs.dump/key_area_87.dump,4,9.243018428363074,38.53020479705649,12
outputs.dump/key_area_88.dump,3,9.190538364473095,37.973700131958005,12
outputs.dump/key_area_89.dump,3,8.958810318078596,39.382201701843265,12
outputs.dump/key_area_90.dump,3,9.024939278392077,36.24101743483953,12
outputs.dump/key_area_91.dump,6,8.880469712813698,36.758895079197295,12
outputs.dump/key_area_92.dump,3,8.95784625614416,37.21345614917532,12
outputs.dump/key_area_93.dump,8,8.82863177046627,35.9050682333334,12
outputs.dump/key_area_94.dump,4,8.953770965071593,37.55612638396324,12
outputs.dump/key_area_95.dump,3,9.032097613022364,36.843003562384276,12
outputs.dump/key_area_96.dump,4,9.085516977370345,37.93925098799274,12
outputs.dump/key_area_97.dump,5,9.104693749178248,37.538594674082766,12
outputs.dump/key_area_98.dump,4,9.153676372072102,38.09293932800161,12
outputs.dump/key_area_99.dump,8,9.46959046230963,39.84324133899935,12
outputs.dump/key_area_100.dump,3,9.24533489135743,37.93259898935929,12
outputs.dump/key_area_101.dump,9,9.766813330714905,37.45252589021925,12
outputs.dump/key_area_102.dump,4,9.142232137766827,38.63657574473805,12
outputs.dump/key_area_103.dump,3,9.024532665571558,36.62336844888016,12
outputs.dump/key_area_104.dump,10,9.51123935642644,35.95440474202814,12
outputs.dump/key_area_105.dump,3,10.032513578961089,39.00985130286804,12
outputs.dump/key_area_106.dump,5,9.020710140637542,37.40504561406822,12
outputs.dump/key_area_107.dump,7,9.856240880456612,37.88967273179545,12
outputs.dump/key_area_108.dump,6,9.012582842028348,37.116199298588256,12
outputs.dump/key_area_109.dump,7,8.147033035324384,36.95440977296099,12
outputs.dump/key_area_110.dump,10,8.83945136100525,38.80328265305604,12
outputs.dump/key_area_111.dump,7,8.823674125784395,35.712439485805206,12
outputs.dump/key_area_112.dump,4,9.173948608177943,37.94791312112333,12
outputs.dump/key_area_113.dump,3,8.789041032583166,35.25535349717443,12
outputs.dump/key_area_114.dump,3,9.608109676874351,36.449475909541704,12
outputs.dump/key_area_115.dump,4,9.072402954319188,36.72461923158177,12
outputs.dump/key_area_116.dump,3,9.16018055315461,37.86115569539181,12
outputs.dump/key_area_117.dump,3,9.193443474990374,37.889392493589,12
outputs.dump/key_area_118.dump,6,9.07177727688239,37.76895053359474,12
outputs.dump/key_area_119.dump,10,9.049427159614265,37.5289722957499,12
outputs.dump/key_area_120.dump,3,9.002559071642088,36.83468909063417,12
outputs.dump/key_area_121.dump,8,9.455574731740887,39.571138814649565,12
outputs.dump/key_area_122.dump,8,9.643503545459184,40.12747876347588,12
outputs.dump/key_area_123.dump,4,9.207001617108824,38.14176033484978,12
outputs.dump/key_area_124.dump,4,8.798243808403786,35.33988440333633,12
outputs.dump/key_area_125.dump,6,8.834819129216525,35.5220523516316,12
outputs.dump/key_area_126.dump,5,9.500579371342127,39.119778200252696,12
outputs.dump/key_area_127.dump,6,8.734152516089335,35.30973577192713,12
outputs.dump/key_area_128.dump,4,10.093987955070459,39.34683247635414,12
outputs.dump/key_area_129.dump,6,9.086591947527566,37.450562675036345,12
outputs.dump/key_area_130.dump,4,9.600663119857712,36.45994964822436,12
outputs.dump/key_area_131.dump,3,9.803579537278234,37.700558910736135,12
outputs.dump/key_area_132.dump,4,8.884627246408543,35.54166615928226,12
outputs.dump/key_area_133.dump,4,8.693069403486824,35.946817339084056,12
outputs.dump/key_area_134.dump,9,9.476164815341045,39.90250142889609,12
outputs.dump/key_area_135.dump,3,9.544422757928468,36.197672292859274,12
outputs.dump/key_area_136.dump,3,9.097254005474237,37.61415145758527,12
outputs.dump/key_area_137.dump,4,9.44472456572701,39.41801385430401,12
outputs.dump/key_area_138.dump,3,10.192982493255013,39.871581306165055,12
outputs.dump/key_area_139.dump,3,8.869669426842144,36.11280876684843,12
outputs.dump/key_area_140.dump,9,9.866031355430946,38.04807710973102,12
outputs.dump/key_area_141.dump,3,9.053733850768923,37.059093616129374,12
outputs.dump/key_area_142.dump,10,9.240980510802611,38.954767448223684,12
outputs.dump/key_area_143.dump,4,8.894098696832343,37.89292124378588,12
outputs.dump/key_area_144.dump,3,8.888143853495276,37.1690235005848,12
outputs.dump/key_area_145.dump,3,9.387779008608996,38.72496279076591,12
outputs.dump/key_area_146.dump,3,9.258068624797435,37.909271515283706,12
outputs.dump/key_area_147.dump,3,8.86350910146883,36.56930317755908,12
outputs.dump/key_area_148.dump,3,9.137482601709097,34.44939392175655,12
outputs.dump/key_area_149.dump,6,9.317209297904617,39.16784378948126,12
outputs.dump/key_area_150.dump,4,8.980915320208974,37.9477055992068,12
outputs.dump/key_area_151.dump,3,10.01160517117613,38.79235481677312,12
outputs.dump/key_area_152.dump,6,9.083714614842291,38.29042389438861,12
outputs.dump/key_area_153.dump,3,8.993304880470312,37.17853528579569,12
outputs.dump/key_area_154.dump,5,9.002999326488158,37.98860922866026,12
outputs.dump/key_area_155.dump,3,9.634792995180263,39.743551443660515,12
outputs.dump/key_area_156.dump,3,9.46407759520324,39.16817335423922,12
outputs.dump/key_area_157.dump,4,9.067906753639349,37.05669433860401,12
outputs.dump/key_area_158.dump,9,8.99262120816203,37.17133141744727,12
outputs.dump/key_area_159.dump,10,10.424587317679824,41.160655259946964,12
outputs.dump/key_area_160.dump,4,9.671360411492929,40.16193587954017,12
outputs.dump/key_area_161.dump,8,9.19592482700402,38.87644494272057,12
outputs.dump/key_area_162.dump,3,9.459237874972143,39.0358477114006,12
outputs.dump/key_area_163.dump,6,9.996923592765153,38.74008453174026,12
outputs.dump/key_area_164.dump,4,8.936301495713051,36.951625051505076,12
outputs.dump/key_area_165.dump,3,9.320356660427048,38.60349167616831,12
outputs.dump/key_area_166.dump,8,9.08745150350694,38.02129799778117,12
outputs.dump/key_area_167.dump,4,9.367370948809727,38.66165051270286,12
outputs.dump/key_area_168.dump,4,9.330048821562515,35.36931149350258,12
outputs.dump/key_area_169.dump,3,9.21353837445275,37.36630309205125,12
outputs.dump/key_area_170.dump,5,8.969581054249351,36.75954384997061,12
outputs.dump/key_area_171.dump,4,8.97767848720127,35.7071407397346,12
outputs.dump/key_area_172.dump,4,8.983499425343124,36.71318727571789,12
outputs.dump/key_area_173.dump,4,9.037794567856123,37.716403776912,12
outputs.dump/key_area_174.dump,3,8.978252029358545,37.434570537073995,12
outputs.dump/key_area_175.dump,3,8.871295552235853,37.09060627695826,12
outputs.dump/key_area_176.dump,4,8.775406257241476,36.10115498368774,12
outputs.dump/key_area_177.dump,10,9.164744626125657,37.585537253288784,12
outputs.dump/key_area_178.dump,3,9.517863639500167,39.780047147216685,12
outputs.dump/key_area_179.dump,3,8.924144870427488,35.75605778341877,12
outputs.dump/key_area_180.dump,10,9.700387143995773,40.683233331101725,12
outputs.dump/key_area_181.dump,4,9.528910935786632,38.07629273780672,12
outputs.dump/key_area_182.dump,5,9.236235353786377,38.352954885063646,12
outputs.dump/key_area_183.dump,5,9.526617326042567,39.16294476156423,12
outputs.dump/key_area_184.dump,3,8.987693901018805,39.00540805290455,12
outputs.dump/key_area_185.dump,3,9.651409636488482,36.75440366127362,12
outputs.dump/key_area_186.dump,3,9.054894881002081,37.492427757734454,12
outputs.dump/key_area_187.dump,4,9.657197134003768,36.72700310642746,12
outputs.dump/key_area_188.dump,7,9.257343792462844,38.308431979990154,12
outputs.dump/key_area_189.dump,3,5.922686090742055,32.87125944852218,11
outputs.dump/key_area_190.dump,3,6.065091700917586,33.349833765599826,11
outputs.dump/key_area_191.dump,3,5.7677258373292135,30.43077591394204,11
outputs.dump/key_area_192.dump,7,5.964289100707096,33.030127022734284,11
outputs.dump/key_area_193.dump,4,5.751126450728068,30.76390413363223,11
outputs.dump/key_area_194.dump,4,5.572286342987666,29.802454083078793,11
outputs.dump/key_area_195.dump,3,3.334217083604984,25.749763125613015,10
outputs.dump/key_area_196.dump,6,3.277081346798216,27.649183668581777,10
outputs.dump/key_area_197.dump,3,4.203661332101431,28.518649783144006,10
outputs.dump/key_area_198.dump,3,3.4532135569341764,28.233829388448143,10
outputs.dump/key_area_199.dump,3,1.6829144274719228,20.97969927805834,9
outputs.dump/key_area_200.dump,3,1.6166013281532527,22.17682900187041,9
outputs.dump/key_area_201.dump,6,1.649385472442326,21.709094394225552,9
outputs.dump/key_area_202.dump,3,1.6911858118131349,22.038032053668196,9
outputs.dump/key_area_203.dump,3,1.613888463105375,20.687880280629873,9
outputs.dump/key_area_204.dump,3,1.6874501648086895,22.39730850069053,9
outputs.dump/key_area_205.dump,5,1.7155109171000205,23.31669400165096,9
outputs.dump/key_area_206.dump,3,0.6161918020213886,18.25894526092057,8
outputs.dump/key_area_207.dump,4,0.6128995093946819,18.2270880563929,8
outputs.dump/key_area_208.dump,5,0.6093086797731604,16.846046396068093,8
outputs.dump/key_area_209.dump,3,0.6237218552419548,18.15186949268818,8
outputs.dump/key_area_210.dump,3,0.6406516071326451,18.193841653063483,8
outputs.dump/key_area_211.dump,3,0.6298199899038311,16.96734426559491,8
outputs.dump/key_area_212.dump,3,0.2041944555540649,14.054744168566412,7
outputs.dump/key_area_213.dump,3,0.14304780172823964,12.467784104129333,7
outputs.dump/key_area_214.dump,9,0.20572678948261416,14.394169583116058,7
outputs.dump/key_area_215.dump,5,0.18834903056174462,12.37051743666521,7
outputs.dump/key_area_216.dump,3,0.16914936277571907,16.697255320219124,7
outputs.dump/key_area_217.dump,3,0.20527353200141996,13.251357205371031,7
outputs.dump/key_area_218.dump,3,0.19495865274708624,12.791507311457426,7
outputs.dump/key_area_219.dump,3,0.21934066425321924,14.097979438969237,7
outputs.dump/key_area_220.dump,3,0.20591286405612041,13.990623663018814,7
outputs.dump/key_area_221.dump,3,0.023343233052542486,9.607888428643129,6
outputs.dump/key_area_222.dump,3,0.021171739070612126,8.284879538234817,6
outputs.dump/key_area_223.dump,3,0.02488583839155906,10.533614142674875,6
outputs.dump/key_area_224.dump,3,0.023657645193752103,9.878572896614427,6
outputs.dump/key_area_225.dump,3,0.025872850187141673,11.354651535513005,6
outputs.dump/key_area_226.dump,3,0.025239116310938878,10.684132126934847,6
outputs.dump/key_area_227.dump,3,0.024136388869092338,10.159869176919864,6
outputs.dump/key_area_228.dump,3,0.024018394291385782,9.808412604810691,6
outputs.dump/key_area_229.dump,3,0.021406703436698257,8.667242349728983,6
outputs.dump/key_area_230.dump,3,0.023726173602900875,9.802034820757038,6
outputs.dump/key_area_231.dump,3,0.001175808972074872,5.486473804745987,5
outputs.dump/key_area_232.dump,3,0.0011717965685794547,5.879177544726551,5
outputs.dump/key_area_233.dump,3,0.0012603971107478223,5.85558069084632,5
outputs.dump/key_area_234.dump,3,0.0012961707293728138,6.539125227871056,5
outputs.dump/key_area_235.dump,3,0.0010870395101419412,5.194800942882392,5
outputs.dump/key_area_236.dump,3,5.245727981484518e-06,1.9639665681573366,4
outputs.dump/key_area_237.dump,3,5.439977703393032e-06,1.7732784261933456,4
outputs.dump/key_area_238.dump,7,5.100162371160398e-06,0.09040335774305798,4
outputs.dump/key_area_239.dump,2,5.2473373444023005e-06,1.910745646740158,4
outputs.dump/key_area_240.dump,3,5.9426605093426355e-06,2.195903808679929,4
outputs.dump/key_area_241.dump,2,5.087334631548365e-06,0.3572330550748876,4
outputs.dump/key_area_242.dump,3,5.662451214897159e-06,2.022508223145391,4
outputs.dump/key_area_243.dump,None,0,0,3
outputs.dump/key_area_244.dump,None,0,0,1
outputs.dump/key_area_245.dump,None,0,0,1
outputs.dump/key_area_246.dump,None,0,0,1
outputs.dump/key_area_247.dump,None,0,0,1
outputs.dump/key_area_248.dump,None,0,0,1
outputs.dump/key_area_249.dump,None,0,0,1
outputs.dump/key_area_250.dump,None,0,0,1
outputs.dump/key_area_251.dump,None,0,0,1
outputs.dump/key_area_252.dump,None,0,0,1
outputs.dump/key_area_253.dump,None,0,0,1
outputs.dump/key_area_1.dump.0,8,128.913519598101,216.4868694326542,26
outputs.dump/key_area_1.dump.1,5,124.06737842487875,202.1676911079588,27
outputs.dump/key_area_1.dump.2,10,437.05234128687596,839.6838421348211,61
outputs.dump/key_area_2.dump.0,7,158.3759387838926,255.55384033588882,30
outputs.dump/key_area_2.dump.1,6,164.84608386249542,252.63118650225854,33
outputs.dump/key_area_2.dump.2,7,246.26751859796764,380.7180894622314,47
outputs.dump/key_area_3.dump.0,8,127.48806167720359,199.4615193128247,27
outputs.dump/key_area_3.dump.1,7,123.41973002472083,176.98505396431918,30
outputs.dump/key_area_3.dump.2,7,190.57789731752865,295.5507461935565,35
outputs.dump/key_area_4.dump.0,3,17.608745738481485,48.822304055814556,14
outputs.dump/key_area_4.dump.1,10,116.46091049724548,163.20902244555845,29
outputs.dump/key_area_4.dump.2,3,86.23348060274577,137.48322747647612,25
outputs.dump/key_area_5.dump.0,6,105.46245166279859,166.99083442501075,26
outputs.dump/key_area_5.dump.1,6,115.59938133486328,158.44936277230462,28
outputs.dump/key_area_6.dump.0,6,127.53567035163375,183.77325100157213,27
outputs.dump/key_area_6.dump.1,7,96.58337286103767,147.03777330365605,25
outputs.dump/key_area_7.dump.0,4,62.68361122322196,108.08817661832045,21
outputs.dump/key_area_7.dump.1,3,74.6125967459814,126.43807173156036,23
outputs.dump/key_area_8.dump.0,3,76.79068310241361,113.6620528953636,24
outputs.dump/key_area_8.dump.1,4,44.5958932636347,84.05425266624026,19
outputs.dump/key_area_9.dump.0,3,68.3136307751947,98.03694547777341,22
outputs.dump/key_area_9.dump.1,5,54.62286595177482,85.67090664692641,20
outputs.dump/key_area_10.dump.0,3,32.3833852399594,66.17293987166433,17
outputs.dump/key_area_10.dump.1,5,70.22182004343237,119.46802456326304,23
outputs.dump/key_area_11.dump.0,8,38.6627477924412,72.27343661058867,18
outputs.dump/key_area_11.dump.1,3,60.48760300239482,94.48528973491906,21
outputs.dump/key_area_12.dump.0,3,20.838179696763667,51.33599641046677,14
outputs.dump/key_area_12.dump.1,3,61.021569430465156,101.23510116888365,22
outputs.dump/key_area_13.dump.0,7,9.24847523015194,37.70103375404406,12
outputs.dump/key_area_13.dump.1,3,59.41228488287417,88.29305311463388,21
outputs.dump/key_area_15.dump.0,3,49.07778589301776,82.32035724318237,19
outputs.dump/key_area_15.dump.1,3,13.405966405148268,43.823415299838835,13
outputs.dump/key_area_16.dump.0,4,38.34757976897583,67.48225919044924,18
outputs.dump/key_area_16.dump.1,3,9.800459814461146,37.64803654093846,12
outputs.dump/key_area_17.dump.0,3,9.430764589043164,39.170356112335845,12
outputs.dump/key_area_17.dump.1,5,39.543982306065836,73.50252913436951,18
outputs.dump/key_area_19.dump.0,3,21.493766628424815,53.289442431356534,15
outputs.dump/key_area_19.dump.1,5,13.637926673293235,44.70525089350893,13
outputs.dump/key_area_23.dump.0,3,9.22938886868188,37.93905546737281,12
outputs.dump/key_area_23.dump.1,3,8.872669602409731,35.73150501635887,12
outputs.dump/key_area_25.dump.0,7,9.181290744522071,37.928404712636166,12
outputs.dump/key_area_25.dump.1,5,9.7878084489719,37.5372540368814,12
outputs.dump/key_area_27.dump.0,4,8.546087692200276,39.6603072033867,12
outputs.dump/key_area_27.dump.1,6,9.208563331290975,38.750213305503976,12
outputs.dump/key_area_35.dump.0,4,1.6814186722940732,21.793877701800582,9
outputs.dump/key_area_35.dump.1,6,9.327095280869319,37.88947363014886,12
outputs.dump/key_area_46.dump.0,7,9.102413972827817,36.43614120285068,12
outputs.dump/key_area_46.dump.1,3,0.2005867574596325,13.381101416901988,7
outputs.dump/key_area_47.dump.0,4,9.787057368904811,40.571661812954076,12
outputs.dump/key_area_47.dump.1,3,0.14278612434776233,13.225179614658208,7
outputs.dump/key_area_55.dump.0,3,8.921351540786425,36.83585521150982,12
outputs.dump/key_area_55.dump.1,3,0.024776878666406797,10.622539390345628,6
outputs.dump/key_area_59.dump.0,4,9.991603204487605,38.755154054953536,12
outputs.dump/key_area_59.dump.1,3,0.0012214838400129754,5.500796016287629,5
outputs.dump/key_area_60.dump.0,3,0.14928143512433825,14.348529309037257,7
outputs.dump/key_area_60.dump.1,8,3.3974922923950572,25.679320337406438,10
outputs.dump/key_area_64.dump.0,4,0.02346375226162447,9.808565571495581,6
outputs.dump/key_area_64.dump.1,10,1.6372481212504568,21.558800275514464,9
outputs.dump/key_area_67.dump.0,3,0.6489738480124344,18.529761542153093,8
outputs.dump/key_area_67.dump.1,3,0.20435790070549872,13.978849262112536,7
outputs.dump/key_area_68.dump.0,9,1.6019831081337788,23.233681286469487,9
outputs.dump/key_area_68.dump.1,3,0.024763143850600827,10.663976971847422,6
outputs.dump/key_area_71.dump.0,3,4.715128298800551e-06,0.08437924946610476,4
outputs.dump/key_area_71.dump.1,4,3.3502120138522895,27.043813682581327,10
